,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
322,322,"Saraswati-Dhanwantari Dental College and Hospital and Post Graduate Research Institute, Parbhani",Parbhani,Maharashtra,BDS,5 years,Full time,100.0,UG,10.8 lakhs,(DCI) Dental Council of India,"For Open Category - 50% of Marks in Physics, Chemistry and Biology, For All Reserved Category - 40% of Marks in Physics, Chemistry and Biology.","Bachelor of Dental Surgery is five years full time course. Affiliated to Maharashtra University of Health Sciences, Nashik and approved by DCI."
323,323,"Vishnu Dental College, Bhimavaram",Bhimavaram,Andhra Pradesh,BDS,5 years,Full time,100.0,UG,20 lakhs,(DCI) Dental Council of India,"The candidate must have passed the Higher Secondary examination or the Indian School Certificate examination which is equivalent to 10+2 Higher Secondary examination. The student must have obtained 50% marks in the subjects of Physics,Chemistry & Biology","Bachelor of Dental Surgery (BDS) course is the duration of 5 years, which include 4 years of curriculum plus 1 year of rotating internship. affiliated with Dr NTR University of Health Sciences, Vijayawada and approved by Dental Council of India."
324,324,"Vishnu Dental College, Bhimavaram",Bhimavaram,Andhra Pradesh,MDS Conservative Dentistry and Endodontics,3 years,Full time,6.0,PG,,(DCI) Dental Council of India,The candidate should have MBBS/BDS degree.,"Master of Dental Surgery in Conservative Dentistry and Endodontics is a three year full time course. Affiliated to Dr NTR University of Health Sciences, Vijayawada and approve by DCI."
325,325,"Vishnu Dental College, Bhimavaram",Bhimavaram,Andhra Pradesh,MDS Oral Medicine and Radiology,3 years,Full time,5.0,PG,,(DCI) Dental Council of India,The candidate should have MBBS/BDS degree.,"Master of Dental Surgery in Oral Medicine and Radiology is a three year full time course. Affiliated to Dr NTR University of Health Sciences, Vijayawada and approve by DCI."
326,326,"Vishnu Dental College, Bhimavaram",Bhimavaram,Andhra Pradesh,"MDS Oral Pathology, Microbiology and Forensic Odontology",3 years,Full time,5.0,PG,,(DCI) Dental Council of India,The candidate should have MBBS/BDS degree.,"Master of Dental Surgery in Oral Pathology, Microbiology and Forensic Odontology is a three year full time course. Affiliated to Dr NTR University of Health Sciences, Vijayawada and approve by DCI."
327,327,"Vishnu Dental College, Bhimavaram",Bhimavaram,Andhra Pradesh,MDS Oral and Maxillofacial Surgery,3 years,Full time,2.0,PG,,(DCI) Dental Council of India,The candidate should have MBBS/BDS degree.,"Master of Dental Surgery in Oral and Maxillofacial Surgery is a three year full time course. Affiliated to Dr NTR University of Health Sciences, Vijayawada and approve by DCI."
328,328,"Vishnu Dental College, Bhimavaram",Bhimavaram,Andhra Pradesh,MDS Orthodontics and Dentofacial Orthodontics,3 years,Full time,6.0,PG,,(DCI) Dental Council of India,The candidate should have MBBS/BDS degree.,"Master of Dental Surgery in Orthodontics and Dentofacial Orthodontics is a three year full time course. Affiliated to Dr NTR University of Health Sciences, Vijayawada and approve by DCI."
329,329,"Vishnu Dental College, Bhimavaram",Bhimavaram,Andhra Pradesh,MDS Pediatric and Preventive Dentistry,3 years,Full time,6.0,PG,,(DCI) Dental Council of India,The candidate should have MBBS/BDS degree.,"Master of Dental Surgery in Pediatric and Preventive Dentistry is a three year full time course. Affiliated to Dr NTR University of Health Sciences, Vijayawada and approve by DCI."
330,330,"Vishnu Dental College, Bhimavaram",Bhimavaram,Andhra Pradesh,MDS Periodontology,3 years,Full time,5.0,PG,,(DCI) Dental Council of India,The candidate should have MBBS/BDS degree.,"Master of Dental Surgery in Periodontology is a three year full time course. Affiliated to Dr NTR University of Health Sciences, Vijayawada and approve by DCI."
331,331,"Vishnu Dental College, Bhimavaram",Bhimavaram,Andhra Pradesh,MDS Prosthodontics and Crown and Bridge,3 years,Full time,6.0,PG,,(DCI) Dental Council of India,The candidate should have MBBS/BDS degree.,"Master of Dental Surgery in Prosthodontics and Crown and Bridge is a three year full time course. Affiliated to Dr NTR University of Health Sciences, Vijayawada and approve by DCI."
332,332,"Gian Sagar Dental College and Hospital, Rajpura",Jhansala,Punjab,MDS Conservative Dentistry and Endodontics,3 years,Full time,2.0,PG,,(DCI) Dental Council of India,The candidates should have passed BDS.,MDS Conservative Dentistry and Endodontics is full time three years post graduate course.
333,333,"Gian Sagar Dental College and Hospital, Rajpura",Jhansala,Punjab,MDS Oral and Maxillofacial Surgery,3 years,Full time,3.0,PG,,(DCI) Dental Council of India,The candidates should have passed BDS.,MDS Oral and Maxillofacial Surgery is full time three years post graduate course.
334,334,"Gian Sagar Dental College and Hospital, Rajpura",Jhansala,Punjab,MDS Orthodontics and Dentofacial Orthopaedics,3 years,Full time,2.0,PG,,(DCI) Dental Council of India,The candidates should have passed BDS.,MDS Orthodontics and Dentofacial Orthopaedics is full time three years post graduate course.
335,335,"Gian Sagar Dental College and Hospital, Rajpura",Jhansala,Punjab,MDS Paedicatric and Preventive Dentistry,3 years,Full time,2.0,PG,,(DCI) Dental Council of India,The candidates should have passed BDS.,MDS Paedicatric and Preventive Dentistry full time three years post graduate course.
336,336,"Gian Sagar Dental College and Hospital, Rajpura",Jhansala,Punjab,MDS Periodontology,3 years,Full time,3.0,PG,,(DCI) Dental Council of India,The candidates should have passed BDS.,MDS Periodontology is full time three years post graduate course.
337,337,"Gian Sagar Dental College and Hospital, Rajpura",Jhansala,Punjab,MDS Prosthodontics and Crown and Bridge,3 years,Full time,3.0,PG,,(DCI) Dental Council of India,The candidates should have passed BDS.,MDS Prosthodontics and Crown and Bridge is full time three years post graduate course.
338,338,"Gian Sagar Dental College and Hospital, Rajpura",Jhansala,Punjab,BDS,5 years,Full time,100.0,UG,,(DCI) Dental Council of India,"(ii)The candidate should have passed 10+2 examination with Physics, Chemistry, Biology and English",<p>This is a five year full time course offers by Gian Sagar Dental College &amp; Hospital</p>
339,339,"Institute of Dental Sciences, Bhubaneswar",Bhubaneswar,Odisha,BDS,5 years,Full time,100.0,UG,21.6 lakhs,(DCI) Dental Council of India,"Pass or appearing at 10+2 examination (in the year 2013) or any equivalent with Physics, Chemistry, Biology (Botany and Zoology) and English individually and must have obtained a minimum of 50% marks.","Bachelor of Dental Surgery (BDS) course is the duration of 5 years, which include 4 years of curriculum plus 1 year of rotating internship. offered by Siksha O Anusandhan University, Bhubaneshwar and approved by Dental Council of India."
340,340,"Meenakshi Ammal Dental College and Hospital, Maduravoyal",Chennai,Tamil Nadu,BDS,5 years,Full time,100.0,UG,32.8 lakhs,(DCI) Dental Council of India,A pass in HSC Examination ( 10+2 curriculam of the Government of Tamilnadu).,"Bachelor of Dental Surgery is five years full time course. Affiliated to Anna University, Chennai and approved by DCI."
341,341,"Meenakshi Ammal Dental College and Hospital, Maduravoyal",Chennai,Tamil Nadu,Master of Dental Surgery (MDS),3 years,Full time,,PG,,(DCI) Dental Council of India,BDS - Bachelor of Dental Surgery - obtained from a college recognized by the dental council of India,<p>This is a three year full time course offers by Meenakshi Ammal Dental College &amp; Hospital</p>
342,342,"SMBT Dental College and Hospital and Post Graduate Research Center, Sangamner",Sangamner,Maharashtra,MDS Conservative Dentistry and Endodontics,3 years,Full time,3.0,PG,,(DCI) Dental Council of India,Candidates should have passed BDS Degree from recognised University and 50% Marks in Asso-CET. For Reserve Category BDS Degree pass with 40% Marks & Asso-CET 40% Marks,Master of Dental Surgery is full time three year course.
343,343,"SMBT Dental College and Hospital and Post Graduate Research Center, Sangamner",Sangamner,Maharashtra,MDS Oral Medicine,3 years,Full time,3.0,PG,,(DCI) Dental Council of India,Candidates should have passed BDS Degree from recognised University and 50% Marks in Asso-CET. For Reserve Category BDS Degree pass with 40% Marks & Asso-CET 40% Marks,Master of Dental Surgery is full time three year course.
344,344,"SMBT Dental College and Hospital and Post Graduate Research Center, Sangamner",Sangamner,Maharashtra,MDS Oral Pathology and Microbiology,3 years,Full time,3.0,PG,,(DCI) Dental Council of India,Candidates should have passed BDS Degree from recognised University and 50% Marks in Asso-CET. For Reserve Category BDS Degree pass with 40% Marks & Asso-CET 40% Marks,Master of Dental Surgery is full time three year course.
345,345,"SMBT Dental College and Hospital and Post Graduate Research Center, Sangamner",Sangamner,Maharashtra,MDS Orthodontics and Dentofacial Orthopedics,3 years,Full time,5.0,PG,,(DCI) Dental Council of India,Candidates should have passed BDS Degree from recognised University and 50% Marks in Asso-CET. For Reserve Category BDS Degree pass with 40% Marks & Asso-CET 40% Marks,Master of Dental Surgery is full time three year course.
346,346,"SMBT Dental College and Hospital and Post Graduate Research Center, Sangamner",Sangamner,Maharashtra,MDS Pediatric and Preventive Dentistry,3 years,Full time,3.0,PG,,(DCI) Dental Council of India,Candidates should have passed BDS Degree from recognised University and 50% Marks in Asso-CET. For Reserve Category BDS Degree pass with 40% Marks & Asso-CET 40% Marks,Master of Dental Surgery is full time three year course.
347,347,"SMBT Dental College and Hospital and Post Graduate Research Center, Sangamner",Sangamner,Maharashtra,MDS Periodontics,3 years,Full time,3.0,PG,,(DCI) Dental Council of India,Candidates should have passed BDS Degree from recognised University and 50% Marks in Asso-CET. For Reserve Category BDS Degree pass with 40% Marks & Asso-CET 40% Marks,Master of Dental Surgery is full time three year course.
348,348,"SMBT Dental College and Hospital and Post Graduate Research Center, Sangamner",Sangamner,Maharashtra,MDS Prosthodontics and Crown Bridge,3 years,Full time,5.0,PG,,(DCI) Dental Council of India,Candidates should have passed BDS Degree from recognised University and 50% Marks in Asso-CET. For Reserve Category BDS Degree pass with 40% Marks & Asso-CET 40% Marks,Master of Dental Surgery is full time three year course.
349,349,"SMBT Dental College and Hospital and Post Graduate Research Center, Sangamner",Sangamner,Maharashtra,BDS,5 years,Full time,100.0,UG,12.43 lakhs,(DCI) Dental Council of India,The candidate should have passed XII Sciences pass with 50% Marks.,"Bachelor of Dental Surgery is five years full time course. Affiliated to Maharashtra University of Health Sciences, Nashik and approved by DCI."
350,350,"Chhattisgarh Dental College and Research Institute, Rajnandgaon",Sundara,Chhattisgarh,BDS,5 years,Full time,100.0,UG,8.16 lakhs,(DCI) Dental Council of India,Candidate should have passed 10+2 with minimum 50% marks in PCB and pass marks in English.,"Bachelor of Dental Surgery (BDS) course is the duration of 5 years, which include 4 years of curriculum plus 1 year of rotating internship. affiliated with Pt Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh, Raipur and approved by Dental Council of India."
