,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
35,35,"HR Institute of Hotel Management, Ghaziabad",Ghaziabad,Uttar Pradesh,BBA Hotel Management,3 years,Full time,60.0,UG,1.535 lakhs,(AICTE) All India Council of Technical Education,The eligibility of the course is 10+2 pass in any discipline.,"Bachelor of Business Administration in Hotel Management is three-years duration full-time course affiliated to Dr APJ Abdul Kalam Technical University, Lucknow and approved by All India Council for Technical Education."
36,36,"HR Institute of Hotel Management, Ghaziabad",Ghaziabad,Uttar Pradesh,BHMCT,4 years,Full time,60.0,UG,3.28 lakhs,(AICTE) All India Council of Technical Education,"1. Candidates who have passed 10+2 with 50% marks in any discipline of any recognized Board.
2. Intermediate or equivalent course from any recognized board in any discipline.
3. Candidates appearing in final examinations are also eligible to apply for admission, they have to produce evidence having completed 10+2 before admissions are completed/ commencement of session.
4. Candidates with UP-SEE and other similar national level score are also preferred.","Bachelor of Hotel Management and Catering Technology is four-years duration full-time course affiliated to Dr APJ Abdul Kalam Technical University, Lucknow and approved by All India Council for Technical Education."
37,37,"KLE Societys S Nijalingappa College, Bengaluru",Bengaluru,Karnataka,B.Com Tourism,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with relevant subject.,"B.Com Tourism is a full-time three-year course affiliated to Bangalore University, Bangalore"
38,38,"KLE Societys S Nijalingappa College, Bengaluru",Bengaluru,Karnataka,BHM,4 years,Full time,,UG,,,The candidate should have passed in 10+2 with relevant subject.,"BHM is a full-time four-year course affiliated to Bangalore University, Bangalore"
39,39,"KLE Societys S Nijalingappa College, Bengaluru",Bengaluru,Karnataka,Master of Tourism Administration,2 years,Full time,40.0,PG,,,The candidate should have passed in Any Graduation with 50% Marks,This is a two year full time course
40,40,"KLE Societys S Nijalingappa College, Bengaluru",Bengaluru,Karnataka,Master of Tourism Administration,2 years,Full time,40.0,PG,,,The candidate should have passed in Any Graduation with 50% Marks,This is a two year full time course
0,0,"SAMS Institute of Hotel Management, Varanasi",Varanasi,Uttar Pradesh,B.Sc Hotel Management,3 years,Full time,,UG,,,"To get admission in BSC in HM program, the applicant must have completed 10+2 with at least 50% marks. However, students pursuing B.A., B.Com and B.Sc. can also apply for this degree course.","Bachelor of Science in Hotel Management is three-years duration full-time course. The focus of the course is to help students acquire a thorough knowledge of different departments of hotel management like food production, catering operations, food management, tourism marketing and general management."
1,1,"SAMS Institute of Hotel Management, Varanasi",Varanasi,Uttar Pradesh,DHM,4 years,Full time,,Diploma,,,"10+2 from CBSE or any other equivalent examination. In addition, candidates will also have to successfully complete SAMS Aptitude Test for Admission (SAT) and a personal interview.",Diploma in Hotel Management is four year intensive programme which exposes the student to the diversity of hospitality industry and equips the student with intellectual and leadership capabilities allowing the student to move into diverse managerial roles in prestigious international organisations.
2,2,"Sunderdeep College of Hotel Management, Ghaziabad",Dasna,Uttar Pradesh,BHMCT,4 years,Full time,60.0,UG,,(AICTE) All India Council of Technical Education,10+2 with any stream with minimum 50% marks without grace or UPSEE Exam qualified. (Subject to change as per UPTU),"4 Year Bachelor Degree of Hotel Management & Catering Technology (BHMCT) affiliated to UPTU,lucknow and approved by AICTE New Delhi."
3,3,"Heritage Institute of Hotel and Tourism, Agra",Agra,Uttar Pradesh,BHMCT,4 years,Full time,120.0,UG,,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 with relevant subject.,"Bachelor of Hotel Management is a three-year full-time ug programme affiliated to Uttar Pradesh Technical University, Lucknow"
4,4,"Heritage Institute of Hotel and Tourism, Agra",Agra,Uttar Pradesh,B. Sc Hotel Management and Catering Science,3 years,Full time,120.0,UG,,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 with relevant subject.,"Bachelor of Hotel Management is a three-year full-time ug programme affiliated to Uttar Pradesh Technical University,Agra"
5,5,"Lakshay College of Hotel Management, Panipat",Naultha,Haryana,Bachelors of Hotel Management and Catering Technology,4 years,Full time,60.0,UG,2.6 lakhs,(AICTE) All India Council of Technical Education,12th Pass with any of the streams with Engish as a compulsary subject,It is 4 year full time course.
6,6,"Banarsidas Chandiwala Institute of Hotel Management and Catering Technology, New Delhi",New Delhi,Delhi,Bachelor of Hotel Management and Catering Technology,4 years,Full time,,UG,,(AICTE) All India Council of Technical Education,The eligibility for the admission to 4 years BHMCT programme as stipulated by GGSIP University requires: Pass in 12th Class of 10+2 of CBSE or equivalent with a minimum of 50% marks in aggregate and must also have passed English (core or elective or functional) as a subject.,"Banarsidas Chandiwala Institute of Hotel Management & Catering Technology runs Four Years BHMCT programme as designed by Guru Gobind Singh Indraprastha University - the affiliating University. The norms and standards for the delivery of the course - as laid down by the All India Council of Technical Education (AICTE), Ministry of HRD, and Government of India and the a...See More"
7,7,"Pinnacle Institute of Hotel Management and Catering Technology, Hyderabad",Hyderabad,Telangana,BHMCT,3 years,Full time,80.0,UG,,,Prabhath Educational Society runs many Colleges which caters to different needs of students with different qualifications right from SSC(10th ) to Inter (12th)to ITI to Graduation.,3 Years Bachelors Degree in Hotel Management and Catering Technology course for Intermediate passed which affiliated to Osmania University.
8,8,"Pinnacle Institute of Hotel Management and Catering Technology, Hyderabad",Hyderabad,Telangana,BHMCT Integrated,5 years,Full time,,UG,,,10th Class or SSC or its equivalent.,"A five year integrated course in hotel operations and 3 years degree in hotel management which approved by UGC and Affiliated to Osmania University,Hyderabad"
9,9,"Pinnacle Institute of Hotel Management and Catering Technology, Hyderabad",Hyderabad,Telangana,MBA Hotel Management,2 years,Full time,,PG,1.8 lakhs,,Graduation from any Recognized university with relevant subjects,It is two year full time course.
10,10,"Pailan School of International Studies, Kolkata",Raghabpur,West Bengal,BBM Hospitality Management,3 years,Full time,,UG,,,10+2 passed from any board with English as a subject. Students from any stream can apply.,It is 3 year full time course.
11,11,"Amro Institutes, Nashik",Vilholi,Maharashtra,B. Sc Hospitality Studies,3 years,Full time,60.0,UG,,Maharashtra State Vocational Board of Examination,Admission is successful completion of H.S.C (10+2 years) with minimum percentage for 45% for open category and 40% for reserved category provided it is supported with valid certification.,This is a full time three year course.
12,12,"Sarosh Institute of Hotel Administration, Mangalore",Mangaluru,Karnataka,BHM,4 years,Full time,120.0,UG,2.35 lakhs,(AICTE) All India Council of Technical Education,The candidate seeking admission to the First year BHM Degree course must have passed the Pre-University (Class XII of 10+2) Examination or its equivalent with an aggregate of 45% marks. A minimum of 40% is sufficient for SC / ST students.,"This is a full time four year course affiliated to Mangalore University, Mangalore."
13,13,"Blue Mountains Group of Colleges, Dehradun",Danda Dhoran,Uttarakhand,Diploma in Hotel Management and Catering Technology,3 years,Full time,,Diploma,,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 or its equivalent examinations or diploma related stream,Diploma in Hotel Management and Catering Technology is a three year full time course.
14,14,"IIAS School of Management, Kolkata",Kolkata,West Bengal,B. Sc Hotel Management,3 years,Full time,,UG,2.2 lakhs,UGC,The minimum qualification required for applying in a B. Sc Hotel Management course is 10+2 or its equivalent from any recognized Board.,"The Bachelor Degree in Hotel Management prepares students to enter the world of hospitality as leaders and managers with a strategic approach to business. It combines management theory with hands-on hospitality courses, professional internships and a business specialization."
15,15,"IIAS School of Management, Kolkata",Kolkata,West Bengal,M. Sc Hotel Management,2 years,Full time,,PG,,UGC,Graduation from any Recognized University with relevant subjects.,It is a two-year full-time course in Hotel Management.The Master Degree in Hotel Management prepares students to enter the world of hospitality as leaders and managers with a strategic approach to business.
16,16,"IIAS School of Management, Goa",Pilerne,Goa,B. Sc Hotel Management,3 years,Full time,,UG,2.2 lakhs,UGC,The minimum qualification required for applying in a B. Sc Hotel Management course is 10+2 or its equivalent from any recognized Board.,"It is a three-year full-time course in Hotel Management. The Bachelor Degree in Hotel Management prepares students to enter the world of hospitality as leaders and managers with a strategic approach to business. It combines management theory with hands-on hospitality courses, professional internships and a business specialization."
17,17,"IIAS School of Management, Goa",Pilerne,Goa,M. Sc Hotel Management,2 years,Full time,,PG,,UGC,Graduation from any Recognized University with relevant subjects.,It is a two-year full-time course in Hotel Management.
18,18,"Ram Khelawan Mahavidyalaya, Barabanki",Asandra,Uttar Pradesh,BBA Hotel Management,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream,"BBA Hotel Management is a four year full time course affiliated by Dr. Ram Manohar Lohia Avadh University, Faizabad"
19,19,"Ram Khelawan Mahavidyalaya, Barabanki",Asandra,Uttar Pradesh,BBA Tourism Management,3 years,Full time,,UG,2.18 lakhs,,The candidate should have passed in 10+2 any stream,"BBA Tourism Management is a three year full time course affiliated by Dr. Ram Manohar Lohia Avadh University, Faizabad"
20,20,"Bhawanipur Anchalik College, Barpeta",Bhawanipur,Assam,Diploma in Hotel Management,1 year,Distance,,Diploma,,,The candidate should have passed in ‎10+2 or Equivalent,Diploma in Hotel Management is a one year full time course
21,21,"Bhawanipur Anchalik College, Barpeta",Bhawanipur,Assam,Diploma in Tourism Management,1 year,Distance,,Diploma,,,The candidate should have passed in ‎10+2 or Equivalent,Diploma in Tourism Management is a one year full time course
22,22,"Bhawanipur Anchalik College, Barpeta",Bhawanipur,Assam,PGD in Tourism and Hospitality Management,1 year,Distance,,PG,,,The candidate should have passed in related graduate degree,PGD in Tourism and Hospitality Management is a one year full time course
23,23,"Chaitanya Degree College, Nandigama",Hanamkonda,Telangana,BBA Tourism and Hospitality,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 in any stream,BBA Tourism and Hospitality is a 3 year full time course.
24,24,"NS Patel Arts College, Anand",Anand,Gujarat,B.Voc Hospitality and Tourism,3 years,Full time,,UG,,UGC,A candidate who has passed the Higher Secondary Examination.,"It is 3-year duration full-time course offered by Sardar Patel University, Vallabh Vidyanagar."
